,river,station_id,name,temperature,dt64,geometry
15902,Rhein,CXX359,Karlsruhe,19.9,2000-09-15,POINT (8.29631894710105 49.01138576721586)
15903,Rhein,CXX359,Karlsruhe,19.6,2000-09-16,POINT (8.29631894710105 49.01138576721586)
15904,Rhein,CXX359,Karlsruhe,18.2,2000-09-17,POINT (8.29631894710105 49.01138576721586)
15905,Rhein,CXX359,Karlsruhe,17.9,2000-09-18,POINT (8.29631894710105 49.01138576721586)
15906,Rhein,CXX359,Karlsruhe,18.2,2000-09-19,POINT (8.29631894710105 49.01138576721586)
15907,Rhein,CXX359,Karlsruhe,18.2,2000-09-20,POINT (8.29631894710105 49.01138576721586)
15908,Rhein,CXX359,Karlsruhe,18.3,2000-09-21,POINT (8.29631894710105 49.01138576721586)
15909,Rhein,CXX359,Karlsruhe,18.0,2000-09-22,POINT (8.29631894710105 49.01138576721586)
15910,Rhein,CXX359,Karlsruhe,17.4,2000-09-23,POINT (8.29631894710105 49.01138576721586)
15911,Rhein,CXX359,Karlsruhe,16.9,2000-09-24,POINT (8.29631894710105 49.01138576721586)
15912,Rhein,CXX359,Karlsruhe,16.4,2000-09-25,POINT (8.29631894710105 49.01138576721586)
15913,Rhein,CXX359,Karlsruhe,16.6,2000-09-26,POINT (8.29631894710105 49.01138576721586)
15914,Rhein,CXX359,Karlsruhe,17.1,2000-09-27,POINT (8.29631894710105 49.01138576721586)
15915,Rhein,CXX359,Karlsruhe,17.4,2000-09-28,POINT (8.29631894710105 49.01138576721586)
15916,Rhein,CXX359,Karlsruhe,17.8,2000-09-29,POINT (8.29631894710105 49.01138576721586)
15917,Rhein,CXX359,Karlsruhe,17.9,2000-09-30,POINT (8.29631894710105 49.01138576721586)
15918,Rhein,CXX359,Karlsruhe,17.7,2000-10-02,POINT (8.29631894710105 49.01138576721586)
15919,Rhein,CXX359,Karlsruhe,17.4,2000-10-03,POINT (8.29631894710105 49.01138576721586)
15920,Rhein,CXX359,Karlsruhe,17.2,2000-10-04,POINT (8.29631894710105 49.01138576721586)
15921,Rhein,CXX359,Karlsruhe,17.1,2000-10-05,POINT (8.29631894710105 49.01138576721586)
15922,Rhein,CXX359,Karlsruhe,16.6,2000-10-06,POINT (8.29631894710105 49.01138576721586)
15923,Rhein,CXX359,Karlsruhe,16.3,2000-10-07,POINT (8.29631894710105 49.01138576721586)
15924,Rhein,CXX359,Karlsruhe,15.9,2000-10-08,POINT (8.29631894710105 49.01138576721586)
15925,Rhein,CXX359,Karlsruhe,15.6,2000-10-09,POINT (8.29631894710105 49.01138576721586)
15926,Rhein,CXX359,Karlsruhe,15.2,2000-10-10,POINT (8.29631894710105 49.01138576721586)
15927,Rhein,CXX359,Karlsruhe,14.6,2000-10-11,POINT (8.29631894710105 49.01138576721586)
15928,Rhein,CXX359,Karlsruhe,14.2,2000-10-12,POINT (8.29631894710105 49.01138576721586)
15929,Rhein,CXX359,Karlsruhe,14.2,2000-10-13,POINT (8.29631894710105 49.01138576721586)
15930,Rhein,CXX359,Karlsruhe,14.1,2000-10-14,POINT (8.29631894710105 49.01138576721586)
15931,Rhein,CXX359,Karlsruhe,14.0,2000-10-15,POINT (8.29631894710105 49.01138576721586)
15932,Rhein,CXX359,Karlsruhe,14.2,2000-10-16,POINT (8.29631894710105 49.01138576721586)
15933,Rhein,CXX359,Karlsruhe,14.5,2000-10-17,POINT (8.29631894710105 49.01138576721586)
15934,Rhein,CXX359,Karlsruhe,14.5,2000-10-18,POINT (8.29631894710105 49.01138576721586)
15935,Rhein,CXX359,Karlsruhe,14.5,2000-10-19,POINT (8.29631894710105 49.01138576721586)
15936,Rhein,CXX359,Karlsruhe,14.6,2000-10-20,POINT (8.29631894710105 49.01138576721586)
15937,Rhein,CXX359,Karlsruhe,14.6,2000-10-21,POINT (8.29631894710105 49.01138576721586)
15938,Rhein,CXX359,Karlsruhe,14.6,2000-10-22,POINT (8.29631894710105 49.01138576721586)
15939,Rhein,CXX359,Karlsruhe,14.6,2000-10-23,POINT (8.29631894710105 49.01138576721586)
15940,Rhein,CXX359,Karlsruhe,14.7,2000-10-24,POINT (8.29631894710105 49.01138576721586)
15941,Rhein,CXX359,Karlsruhe,14.7,2000-10-25,POINT (8.29631894710105 49.01138576721586)
15942,Rhein,CXX359,Karlsruhe,14.6,2000-10-26,POINT (8.29631894710105 49.01138576721586)
15943,Rhein,CXX359,Karlsruhe,14.3,2000-10-27,POINT (8.29631894710105 49.01138576721586)
15944,Rhein,CXX359,Karlsruhe,14.1,2000-10-28,POINT (8.29631894710105 49.01138576721586)
15945,Rhein,CXX359,Karlsruhe,13.9,2000-10-29,POINT (8.29631894710105 49.01138576721586)
15946,Rhein,CXX359,Karlsruhe,13.6,2000-10-30,POINT (8.29631894710105 49.01138576721586)
15947,Rhein,CXX359,Karlsruhe,13.3,2000-10-31,POINT (8.29631894710105 49.01138576721586)
15948,Rhein,CXX359,Karlsruhe,12.8,2000-11-01,POINT (8.29631894710105 49.01138576721586)
15949,Rhein,CXX359,Karlsruhe,12.7,2000-11-02,POINT (8.29631894710105 49.01138576721586)
15950,Rhein,CXX359,Karlsruhe,12.6,2000-11-03,POINT (8.29631894710105 49.01138576721586)
15951,Rhein,CXX359,Karlsruhe,12.4,2000-11-04,POINT (8.29631894710105 49.01138576721586)
15952,Rhein,CXX359,Karlsruhe,12.3,2000-11-05,POINT (8.29631894710105 49.01138576721586)
15953,Rhein,CXX359,Karlsruhe,11.8,2000-11-06,POINT (8.29631894710105 49.01138576721586)
15954,Rhein,CXX359,Karlsruhe,11.5,2000-11-07,POINT (8.29631894710105 49.01138576721586)
15955,Rhein,CXX359,Karlsruhe,11.2,2000-11-08,POINT (8.29631894710105 49.01138576721586)
15956,Rhein,CXX359,Karlsruhe,11.1,2000-11-09,POINT (8.29631894710105 49.01138576721586)
15957,Rhein,CXX359,Karlsruhe,10.8,2000-11-10,POINT (8.29631894710105 49.01138576721586)
15958,Rhein,CXX359,Karlsruhe,10.6,2000-11-11,POINT (8.29631894710105 49.01138576721586)
15959,Rhein,CXX359,Karlsruhe,10.5,2000-11-12,POINT (8.29631894710105 49.01138576721586)
15960,Rhein,CXX359,Karlsruhe,10.7,2000-11-13,POINT (8.29631894710105 49.01138576721586)
15961,Rhein,CXX359,Karlsruhe,10.8,2000-11-14,POINT (8.29631894710105 49.01138576721586)
15962,Rhein,CXX359,Karlsruhe,10.6,2000-11-15,POINT (8.29631894710105 49.01138576721586)
15963,Rhein,CXX359,Karlsruhe,10.3,2000-11-16,POINT (8.29631894710105 49.01138576721586)
15964,Rhein,CXX359,Karlsruhe,10.1,2000-11-17,POINT (8.29631894710105 49.01138576721586)
15965,Rhein,CXX359,Karlsruhe,9.9,2000-11-18,POINT (8.29631894710105 49.01138576721586)
15966,Rhein,CXX359,Karlsruhe,9.6,2000-11-19,POINT (8.29631894710105 49.01138576721586)
15967,Rhein,CXX359,Karlsruhe,9.5,2000-11-20,POINT (8.29631894710105 49.01138576721586)
15968,Rhein,CXX359,Karlsruhe,9.3,2000-11-21,POINT (8.29631894710105 49.01138576721586)
15969,Rhein,CXX359,Karlsruhe,9.3,2000-11-22,POINT (8.29631894710105 49.01138576721586)
15970,Rhein,CXX359,Karlsruhe,9.5,2000-11-23,POINT (8.29631894710105 49.01138576721586)
15971,Rhein,CXX359,Karlsruhe,9.7,2000-11-24,POINT (8.29631894710105 49.01138576721586)
15972,Rhein,CXX359,Karlsruhe,9.5,2000-11-25,POINT (8.29631894710105 49.01138576721586)
15973,Rhein,CXX359,Karlsruhe,9.3,2000-11-26,POINT (8.29631894710105 49.01138576721586)
15974,Rhein,CXX359,Karlsruhe,9.2,2000-11-27,POINT (8.29631894710105 49.01138576721586)
15975,Rhein,CXX359,Karlsruhe,9.3,2000-11-28,POINT (8.29631894710105 49.01138576721586)
15976,Rhein,CXX359,Karlsruhe,9.4,2000-11-29,POINT (8.29631894710105 49.01138576721586)
15977,Rhein,CXX359,Karlsruhe,9.4,2000-11-30,POINT (8.29631894710105 49.01138576721586)
15978,Rhein,CXX359,Karlsruhe,9.4,2000-12-01,POINT (8.29631894710105 49.01138576721586)
15979,Rhein,CXX359,Karlsruhe,9.6,2000-12-02,POINT (8.29631894710105 49.01138576721586)
15980,Rhein,CXX359,Karlsruhe,9.7,2000-12-03,POINT (8.29631894710105 49.01138576721586)
15981,Rhein,CXX359,Karlsruhe,9.6,2000-12-04,POINT (8.29631894710105 49.01138576721586)
15982,Rhein,CXX359,Karlsruhe,9.6,2000-12-05,POINT (8.29631894710105 49.01138576721586)
15983,Rhein,CXX359,Karlsruhe,9.4,2000-12-06,POINT (8.29631894710105 49.01138576721586)
15984,Rhein,CXX359,Karlsruhe,9.4,2000-12-07,POINT (8.29631894710105 49.01138576721586)
15985,Rhein,CXX359,Karlsruhe,9.6,2000-12-08,POINT (8.29631894710105 49.01138576721586)
15986,Rhein,CXX359,Karlsruhe,9.4,2000-12-09,POINT (8.29631894710105 49.01138576721586)
15987,Rhein,CXX359,Karlsruhe,9.3,2000-12-10,POINT (8.29631894710105 49.01138576721586)
15988,Rhein,CXX359,Karlsruhe,9.4,2000-12-11,POINT (8.29631894710105 49.01138576721586)
15989,Rhein,CXX359,Karlsruhe,9.5,2000-12-12,POINT (8.29631894710105 49.01138576721586)
15990,Rhein,CXX359,Karlsruhe,9.6,2000-12-13,POINT (8.29631894710105 49.01138576721586)
15991,Rhein,CXX359,Karlsruhe,9.6,2000-12-14,POINT (8.29631894710105 49.01138576721586)
15992,Rhein,CXX359,Karlsruhe,9.3,2000-12-15,POINT (8.29631894710105 49.01138576721586)
15993,Rhein,CXX359,Karlsruhe,8.8,2000-12-16,POINT (8.29631894710105 49.01138576721586)
15994,Rhein,CXX359,Karlsruhe,8.6,2000-12-17,POINT (8.29631894710105 49.01138576721586)
15995,Rhein,CXX359,Karlsruhe,8.3,2000-12-18,POINT (8.29631894710105 49.01138576721586)
15996,Rhein,CXX359,Karlsruhe,8.2,2000-12-19,POINT (8.29631894710105 49.01138576721586)
15997,Rhein,CXX359,Karlsruhe,7.9,2000-12-20,POINT (8.29631894710105 49.01138576721586)
15998,Rhein,CXX359,Karlsruhe,7.4,2000-12-21,POINT (8.29631894710105 49.01138576721586)
15999,Rhein,CXX359,Karlsruhe,6.8,2000-12-22,POINT (8.29631894710105 49.01138576721586)
16000,Rhein,CXX359,Karlsruhe,6.7,2000-12-23,POINT (8.29631894710105 49.01138576721586)
16001,Rhein,CXX359,Karlsruhe,6.7,2000-12-24,POINT (8.29631894710105 49.01138576721586)
16002,Rhein,CXX359,Karlsruhe,6.7,2000-12-25,POINT (8.29631894710105 49.01138576721586)
16003,Rhein,CXX359,Karlsruhe,6.8,2000-12-26,POINT (8.29631894710105 49.01138576721586)
16004,Rhein,CXX359,Karlsruhe,6.8,2000-12-27,POINT (8.29631894710105 49.01138576721586)
16005,Rhein,CXX359,Karlsruhe,6.9,2000-12-28,POINT (8.29631894710105 49.01138576721586)
16006,Rhein,CXX359,Karlsruhe,6.7,2000-12-29,POINT (8.29631894710105 49.01138576721586)
16007,Rhein,CXX359,Karlsruhe,6.5,2000-12-30,POINT (8.29631894710105 49.01138576721586)
16008,Rhein,CXX359,Karlsruhe,6.3,2000-12-31,POINT (8.29631894710105 49.01138576721586)
16009,Rhein,CXX359,Karlsruhe,6.2,2001-01-01,POINT (8.29631894710105 49.01138576721586)
16010,Rhein,CXX359,Karlsruhe,6.3,2001-01-02,POINT (8.29631894710105 49.01138576721586)
16011,Rhein,CXX359,Karlsruhe,6.5,2001-01-03,POINT (8.29631894710105 49.01138576721586)
16012,Rhein,CXX359,Karlsruhe,6.5,2001-01-04,POINT (8.29631894710105 49.01138576721586)
16013,Rhein,CXX359,Karlsruhe,6.5,2001-01-05,POINT (8.29631894710105 49.01138576721586)
16014,Rhein,CXX359,Karlsruhe,6.9,2001-01-06,POINT (8.29631894710105 49.01138576721586)
16015,Rhein,CXX359,Karlsruhe,7.0,2001-01-07,POINT (8.29631894710105 49.01138576721586)
16016,Rhein,CXX359,Karlsruhe,7.1,2001-01-08,POINT (8.29631894710105 49.01138576721586)
16017,Rhein,CXX359,Karlsruhe,7.0,2001-01-09,POINT (8.29631894710105 49.01138576721586)
16018,Rhein,CXX359,Karlsruhe,6.8,2001-01-10,POINT (8.29631894710105 49.01138576721586)
16019,Rhein,CXX359,Karlsruhe,6.8,2001-01-11,POINT (8.29631894710105 49.01138576721586)
16020,Rhein,CXX359,Karlsruhe,6.6,2001-01-12,POINT (8.29631894710105 49.01138576721586)
16021,Rhein,CXX359,Karlsruhe,5.9,2001-01-13,POINT (8.29631894710105 49.01138576721586)
16022,Rhein,CXX359,Karlsruhe,5.0,2001-01-14,POINT (8.29631894710105 49.01138576721586)
16023,Rhein,CXX359,Karlsruhe,4.6,2001-01-15,POINT (8.29631894710105 49.01138576721586)
16024,Rhein,CXX359,Karlsruhe,4.6,2001-01-16,POINT (8.29631894710105 49.01138576721586)
16025,Rhein,CXX359,Karlsruhe,4.6,2001-01-17,POINT (8.29631894710105 49.01138576721586)
16026,Rhein,CXX359,Karlsruhe,4.6,2001-01-18,POINT (8.29631894710105 49.01138576721586)
16027,Rhein,CXX359,Karlsruhe,4.5,2001-01-19,POINT (8.29631894710105 49.01138576721586)
16028,Rhein,CXX359,Karlsruhe,4.7,2001-01-20,POINT (8.29631894710105 49.01138576721586)
16029,Rhein,CXX359,Karlsruhe,5.0,2001-01-21,POINT (8.29631894710105 49.01138576721586)
16030,Rhein,CXX359,Karlsruhe,5.4,2001-01-22,POINT (8.29631894710105 49.01138576721586)
16031,Rhein,CXX359,Karlsruhe,5.8,2001-01-23,POINT (8.29631894710105 49.01138576721586)
16032,Rhein,CXX359,Karlsruhe,6.4,2001-01-24,POINT (8.29631894710105 49.01138576721586)
16033,Rhein,CXX359,Karlsruhe,6.6,2001-01-25,POINT (8.29631894710105 49.01138576721586)
16034,Rhein,CXX359,Karlsruhe,6.7,2001-01-26,POINT (8.29631894710105 49.01138576721586)
16035,Rhein,CXX359,Karlsruhe,6.6,2001-01-27,POINT (8.29631894710105 49.01138576721586)
16036,Rhein,CXX359,Karlsruhe,6.5,2001-01-28,POINT (8.29631894710105 49.01138576721586)
16037,Rhein,CXX359,Karlsruhe,6.4,2001-01-29,POINT (8.29631894710105 49.01138576721586)
16038,Rhein,CXX359,Karlsruhe,6.2,2001-01-30,POINT (8.29631894710105 49.01138576721586)
16039,Rhein,CXX359,Karlsruhe,6.0,2001-01-31,POINT (8.29631894710105 49.01138576721586)
16040,Rhein,CXX359,Karlsruhe,5.8,2001-02-01,POINT (8.29631894710105 49.01138576721586)
16041,Rhein,CXX359,Karlsruhe,5.5,2001-02-02,POINT (8.29631894710105 49.01138576721586)
16042,Rhein,CXX359,Karlsruhe,5.2,2001-02-03,POINT (8.29631894710105 49.01138576721586)
16043,Rhein,CXX359,Karlsruhe,5.6,2001-02-04,POINT (8.29631894710105 49.01138576721586)
16044,Rhein,CXX359,Karlsruhe,6.1,2001-02-05,POINT (8.29631894710105 49.01138576721586)
16045,Rhein,CXX359,Karlsruhe,6.6,2001-02-06,POINT (8.29631894710105 49.01138576721586)
16046,Rhein,CXX359,Karlsruhe,7.0,2001-02-07,POINT (8.29631894710105 49.01138576721586)
16047,Rhein,CXX359,Karlsruhe,7.3,2001-02-08,POINT (8.29631894710105 49.01138576721586)
16048,Rhein,CXX359,Karlsruhe,7.6,2001-02-09,POINT (8.29631894710105 49.01138576721586)
16049,Rhein,CXX359,Karlsruhe,7.5,2001-02-10,POINT (8.29631894710105 49.01138576721586)
16050,Rhein,CXX359,Karlsruhe,7.4,2001-02-11,POINT (8.29631894710105 49.01138576721586)
16051,Rhein,CXX359,Karlsruhe,7.5,2001-02-12,POINT (8.29631894710105 49.01138576721586)
16052,Rhein,CXX359,Karlsruhe,7.5,2001-02-13,POINT (8.29631894710105 49.01138576721586)
16053,Rhein,CXX359,Karlsruhe,7.1,2001-02-14,POINT (8.29631894710105 49.01138576721586)
16054,Rhein,CXX359,Karlsruhe,6.9,2001-02-15,POINT (8.29631894710105 49.01138576721586)
16055,Rhein,CXX359,Karlsruhe,6.9,2001-02-16,POINT (8.29631894710105 49.01138576721586)
16056,Rhein,CXX359,Karlsruhe,6.9,2001-02-17,POINT (8.29631894710105 49.01138576721586)
16057,Rhein,CXX359,Karlsruhe,7.0,2001-02-18,POINT (8.29631894710105 49.01138576721586)
16058,Rhein,CXX359,Karlsruhe,7.0,2001-02-19,POINT (8.29631894710105 49.01138576721586)
16059,Rhein,CXX359,Karlsruhe,7.1,2001-02-20,POINT (8.29631894710105 49.01138576721586)
16060,Rhein,CXX359,Karlsruhe,7.0,2001-02-21,POINT (8.29631894710105 49.01138576721586)
16061,Rhein,CXX359,Karlsruhe,7.1,2001-02-22,POINT (8.29631894710105 49.01138576721586)
16062,Rhein,CXX359,Karlsruhe,7.1,2001-02-23,POINT (8.29631894710105 49.01138576721586)
16063,Rhein,CXX359,Karlsruhe,6.8,2001-02-24,POINT (8.29631894710105 49.01138576721586)
16064,Rhein,CXX359,Karlsruhe,6.4,2001-02-25,POINT (8.29631894710105 49.01138576721586)
16065,Rhein,CXX359,Karlsruhe,6.1,2001-02-26,POINT (8.29631894710105 49.01138576721586)
16066,Rhein,CXX359,Karlsruhe,6.0,2001-02-27,POINT (8.29631894710105 49.01138576721586)
16067,Rhein,CXX359,Karlsruhe,6.0,2001-02-28,POINT (8.29631894710105 49.01138576721586)
16068,Rhein,CXX359,Karlsruhe,6.2,2001-03-01,POINT (8.29631894710105 49.01138576721586)
16069,Rhein,CXX359,Karlsruhe,6.4,2001-03-02,POINT (8.29631894710105 49.01138576721586)
16070,Rhein,CXX359,Karlsruhe,6.4,2001-03-03,POINT (8.29631894710105 49.01138576721586)
16071,Rhein,CXX359,Karlsruhe,6.5,2001-03-04,POINT (8.29631894710105 49.01138576721586)
16072,Rhein,CXX359,Karlsruhe,6.8,2001-03-05,POINT (8.29631894710105 49.01138576721586)
16073,Rhein,CXX359,Karlsruhe,6.6,2001-03-06,POINT (8.29631894710105 49.01138576721586)
16074,Rhein,CXX359,Karlsruhe,6.6,2001-03-07,POINT (8.29631894710105 49.01138576721586)
16075,Rhein,CXX359,Karlsruhe,6.8,2001-03-08,POINT (8.29631894710105 49.01138576721586)
16076,Rhein,CXX359,Karlsruhe,7.3,2001-03-09,POINT (8.29631894710105 49.01138576721586)
16077,Rhein,CXX359,Karlsruhe,7.5,2001-03-10,POINT (8.29631894710105 49.01138576721586)
16078,Rhein,CXX359,Karlsruhe,8.1,2001-03-11,POINT (8.29631894710105 49.01138576721586)
16079,Rhein,CXX359,Karlsruhe,8.4,2001-03-12,POINT (8.29631894710105 49.01138576721586)
16080,Rhein,CXX359,Karlsruhe,8.3,2001-03-13,POINT (8.29631894710105 49.01138576721586)
16081,Rhein,CXX359,Karlsruhe,7.9,2001-03-14,POINT (8.29631894710105 49.01138576721586)
16082,Rhein,CXX359,Karlsruhe,8.0,2001-03-15,POINT (8.29631894710105 49.01138576721586)
16083,Rhein,CXX359,Karlsruhe,8.3,2001-03-16,POINT (8.29631894710105 49.01138576721586)
16084,Rhein,CXX359,Karlsruhe,8.5,2001-03-17,POINT (8.29631894710105 49.01138576721586)
16085,Rhein,CXX359,Karlsruhe,8.8,2001-03-18,POINT (8.29631894710105 49.01138576721586)
16086,Rhein,CXX359,Karlsruhe,8.8,2001-03-19,POINT (8.29631894710105 49.01138576721586)
16087,Rhein,CXX359,Karlsruhe,8.3,2001-03-20,POINT (8.29631894710105 49.01138576721586)
16088,Rhein,CXX359,Karlsruhe,8.0,2001-03-21,POINT (8.29631894710105 49.01138576721586)
16089,Rhein,CXX359,Karlsruhe,8.2,2001-03-22,POINT (8.29631894710105 49.01138576721586)
16090,Rhein,CXX359,Karlsruhe,8.3,2001-03-23,POINT (8.29631894710105 49.01138576721586)
16091,Rhein,CXX359,Karlsruhe,8.7,2001-03-24,POINT (8.29631894710105 49.01138576721586)
16092,Rhein,CXX359,Karlsruhe,9.4,2001-03-25,POINT (8.29631894710105 49.01138576721586)
16093,Rhein,CXX359,Karlsruhe,9.4,2001-03-26,POINT (8.29631894710105 49.01138576721586)
16094,Rhein,CXX359,Karlsruhe,9.1,2001-03-27,POINT (8.29631894710105 49.01138576721586)
16095,Rhein,CXX359,Karlsruhe,9.0,2001-03-28,POINT (8.29631894710105 49.01138576721586)
16096,Rhein,CXX359,Karlsruhe,9.1,2001-03-29,POINT (8.29631894710105 49.01138576721586)
16097,Rhein,CXX359,Karlsruhe,9.0,2001-03-30,POINT (8.29631894710105 49.01138576721586)
16098,Rhein,CXX359,Karlsruhe,9.2,2001-03-31,POINT (8.29631894710105 49.01138576721586)
16099,Rhein,CXX359,Karlsruhe,9.5,2001-04-01,POINT (8.29631894710105 49.01138576721586)
16100,Rhein,CXX359,Karlsruhe,10.0,2001-04-02,POINT (8.29631894710105 49.01138576721586)
16101,Rhein,CXX359,Karlsruhe,10.3,2001-04-03,POINT (8.29631894710105 49.01138576721586)
16102,Rhein,CXX359,Karlsruhe,10.3,2001-04-04,POINT (8.29631894710105 49.01138576721586)
16103,Rhein,CXX359,Karlsruhe,10.1,2001-04-05,POINT (8.29631894710105 49.01138576721586)
16104,Rhein,CXX359,Karlsruhe,10.2,2001-04-06,POINT (8.29631894710105 49.01138576721586)
16105,Rhein,CXX359,Karlsruhe,10.4,2001-04-07,POINT (8.29631894710105 49.01138576721586)
16106,Rhein,CXX359,Karlsruhe,10.4,2001-04-08,POINT (8.29631894710105 49.01138576721586)
16107,Rhein,CXX359,Karlsruhe,10.2,2001-04-09,POINT (8.29631894710105 49.01138576721586)
16108,Rhein,CXX359,Karlsruhe,9.9,2001-04-10,POINT (8.29631894710105 49.01138576721586)
16109,Rhein,CXX359,Karlsruhe,9.8,2001-04-11,POINT (8.29631894710105 49.01138576721586)
16110,Rhein,CXX359,Karlsruhe,9.8,2001-04-12,POINT (8.29631894710105 49.01138576721586)
16111,Rhein,CXX359,Karlsruhe,9.5,2001-04-13,POINT (8.29631894710105 49.01138576721586)
16112,Rhein,CXX359,Karlsruhe,9.4,2001-04-14,POINT (8.29631894710105 49.01138576721586)
16113,Rhein,CXX359,Karlsruhe,9.0,2001-04-15,POINT (8.29631894710105 49.01138576721586)
16114,Rhein,CXX359,Karlsruhe,8.7,2001-04-16,POINT (8.29631894710105 49.01138576721586)
16115,Rhein,CXX359,Karlsruhe,8.7,2001-04-17,POINT (8.29631894710105 49.01138576721586)
16116,Rhein,CXX359,Karlsruhe,8.6,2001-04-18,POINT (8.29631894710105 49.01138576721586)
16117,Rhein,CXX359,Karlsruhe,8.7,2001-04-19,POINT (8.29631894710105 49.01138576721586)
16118,Rhein,CXX359,Karlsruhe,8.9,2001-04-20,POINT (8.29631894710105 49.01138576721586)
16119,Rhein,CXX359,Karlsruhe,8.9,2001-04-21,POINT (8.29631894710105 49.01138576721586)
16120,Rhein,CXX359,Karlsruhe,8.8,2001-04-22,POINT (8.29631894710105 49.01138576721586)
16121,Rhein,CXX359,Karlsruhe,9.0,2001-04-23,POINT (8.29631894710105 49.01138576721586)
16122,Rhein,CXX359,Karlsruhe,9.4,2001-04-24,POINT (8.29631894710105 49.01138576721586)
16123,Rhein,CXX359,Karlsruhe,9.6,2001-04-25,POINT (8.29631894710105 49.01138576721586)
16124,Rhein,CXX359,Karlsruhe,9.9,2001-04-26,POINT (8.29631894710105 49.01138576721586)
16125,Rhein,CXX359,Karlsruhe,10.3,2001-04-27,POINT (8.29631894710105 49.01138576721586)
16126,Rhein,CXX359,Karlsruhe,10.4,2001-04-28,POINT (8.29631894710105 49.01138576721586)
16127,Rhein,CXX359,Karlsruhe,10.6,2001-04-29,POINT (8.29631894710105 49.01138576721586)
16128,Rhein,CXX359,Karlsruhe,11.4,2001-04-30,POINT (8.29631894710105 49.01138576721586)
16129,Rhein,CXX359,Karlsruhe,12.0,2001-05-01,POINT (8.29631894710105 49.01138576721586)
16130,Rhein,CXX359,Karlsruhe,12.5,2001-05-02,POINT (8.29631894710105 49.01138576721586)
16131,Rhein,CXX359,Karlsruhe,12.8,2001-05-03,POINT (8.29631894710105 49.01138576721586)
16132,Rhein,CXX359,Karlsruhe,13.1,2001-05-04,POINT (8.29631894710105 49.01138576721586)
16133,Rhein,CXX359,Karlsruhe,12.7,2001-05-05,POINT (8.29631894710105 49.01138576721586)
16134,Rhein,CXX359,Karlsruhe,12.1,2001-05-06,POINT (8.29631894710105 49.01138576721586)
16135,Rhein,CXX359,Karlsruhe,11.6,2001-05-07,POINT (8.29631894710105 49.01138576721586)
16136,Rhein,CXX359,Karlsruhe,11.7,2001-05-08,POINT (8.29631894710105 49.01138576721586)
16137,Rhein,CXX359,Karlsruhe,12.2,2001-05-09,POINT (8.29631894710105 49.01138576721586)
16138,Rhein,CXX359,Karlsruhe,12.9,2001-05-10,POINT (8.29631894710105 49.01138576721586)
16139,Rhein,CXX359,Karlsruhe,13.5,2001-05-11,POINT (8.29631894710105 49.01138576721586)
16140,Rhein,CXX359,Karlsruhe,14.3,2001-05-12,POINT (8.29631894710105 49.01138576721586)
16141,Rhein,CXX359,Karlsruhe,14.9,2001-05-13,POINT (8.29631894710105 49.01138576721586)
16142,Rhein,CXX359,Karlsruhe,15.5,2001-05-14,POINT (8.29631894710105 49.01138576721586)
16143,Rhein,CXX359,Karlsruhe,15.6,2001-05-15,POINT (8.29631894710105 49.01138576721586)
16144,Rhein,CXX359,Karlsruhe,15.4,2001-05-16,POINT (8.29631894710105 49.01138576721586)
16145,Rhein,CXX359,Karlsruhe,15.4,2001-05-17,POINT (8.29631894710105 49.01138576721586)
16146,Rhein,CXX359,Karlsruhe,15.1,2001-05-18,POINT (8.29631894710105 49.01138576721586)
16147,Rhein,CXX359,Karlsruhe,14.8,2001-05-19,POINT (8.29631894710105 49.01138576721586)
16148,Rhein,CXX359,Karlsruhe,15.1,2001-05-20,POINT (8.29631894710105 49.01138576721586)
16149,Rhein,CXX359,Karlsruhe,15.3,2001-05-21,POINT (8.29631894710105 49.01138576721586)
16150,Rhein,CXX359,Karlsruhe,15.4,2001-05-22,POINT (8.29631894710105 49.01138576721586)
16151,Rhein,CXX359,Karlsruhe,16.0,2001-05-23,POINT (8.29631894710105 49.01138576721586)
16152,Rhein,CXX359,Karlsruhe,16.6,2001-05-24,POINT (8.29631894710105 49.01138576721586)
16153,Rhein,CXX359,Karlsruhe,17.4,2001-05-25,POINT (8.29631894710105 49.01138576721586)
